2013-01-27 00:59:12,980 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46048
2013-01-27 00:59:13,066 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46049
2013-01-27 00:59:13,067 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46049
2013-01-27 00:59:13,067 - INFO  [Thread-2:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:13,069 - INFO  [Thread-2:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46049 (no session established for client)
2013-01-27 00:59:13,117 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa208000a with negotiated timeout 30000 for client /127.0.0.1:46048
2013-01-27 00:59:14,071 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46051
2013-01-27 00:59:14,072 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46051
2013-01-27 00:59:14,073 - INFO  [Thread-3:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:14,075 - INFO  [Thread-3:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46051 (no session established for client)
2013-01-27 00:59:15,077 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46052
2013-01-27 00:59:15,078 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46052
2013-01-27 00:59:15,078 - INFO  [Thread-4:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:15,080 - INFO  [Thread-4:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46052 (no session established for client)
2013-01-27 00:59:16,082 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46053
2013-01-27 00:59:16,083 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46053
2013-01-27 00:59:16,084 - INFO  [Thread-5:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:16,085 - INFO  [Thread-5:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46053 (no session established for client)
2013-01-27 00:59:17,076 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46055
2013-01-27 00:59:17,077 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:46055
2013-01-27 00:59:17,087 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:46056
2013-01-27 00:59:17,088 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1237] - Processing stat command from /127.0.0.1:46056
2013-01-27 00:59:17,095 - INFO  [Thread-6:NIOServerCnxn$StatCommand@1153] - Stat command output
2013-01-27 00:59:17,096 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x13c7a8fa208000b with negotiated timeout 30000 for client /127.0.0.1:46055
2013-01-27 00:59:17,097 - INFO  [Thread-6:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:46056 (no session established for client)
